10.000000    	got
10.000000    	another
10.000000    	bad
10.000000    	against
10.000000    	life
10.000000    	gave
10.000000    	remember
10.000000    	years
10.000000    	thing
10.000000    	same
10.000000    	again
10.000000    	needs
10.000000    	help
10.000000    	ya
10.000000    	teach
10.000000    	part
10.000000    	foreign
10.000000    	look
10.000000    	person
10.000000    	world
10.000000    	god
10.000000    	having
10.000000    	gt
10.000000    	started
10.000000    	able
10.000000    	talk
10.000000    	watching
10.000000    	off
10.000000    	irish
10.000000    	u
9.000000     	kids
9.000000     	tweet
9.000000     	word
9.000000     	before
9.000000     	l
9.000000     	each
9.000000     	taught
9.000000     	pro
9.000000     	left
9.000000     	old
9.000000     	o
9.000000     	such
9.000000     	data
9.000000     	yeah
9.000000     	year
9.000000     	week
9.000000     	without
9.000000     	e
9.000000     	beautiful
9.000000     	coming
9.000000     	languages
9.000000     	next
9.000000     	oh
9.000000     	la
9.000000     	maybe
9.000000     	words
9.000000     	arabic
8.000000     	spoke
8.000000     	tell
8.000000     	times
8.000000     	mean
8.000000     	talking
8.000000     	saying
8.000000     	syntax
8.000000     	down
8.000000     	p
8.000000     	teacher
8.000000     	live
8.000000     	hear
8.000000     	college
8.000000     	public
8.000000     	okay
8.000000     	brady
8.000000     	actually
8.000000     	american
8.000000     	nationality
8.000000     	latin
8.000000     	whole
8.000000     	holocaust
8.000000     	crying
8.000000     	run
8.000000     	motivational
8.000000     	age
8.000000     	once
8.000000     	f
8.000000     	ll
8.000000     	start
8.000000     	text
8.000000     	unable
8.000000     	job
8.000000     	wall
8.000000     	means
8.000000     	literally
8.000000     	freedom
8.000000     	swear
7.000000     	second
7.000000     	behavior
7.000000     	study
7.000000     	answer
7.000000     	over
7.000000     	little
7.000000     	top
7.000000     	though
7.000000     	future
7.000000     	men
7.000000     	news
7.000000     	unique
7.000000     	super
7.000000     	says
7.000000     	speaks
7.000000     	group
7.000000     	en
7.000000     	r
7.000000     	slurred
7.000000     	breath
7.000000     	thinking
7.000000     	power
7.000000     	5
7.000000     	small
7.000000     	vanilla
7.000000     	ask
7.000000     	two
7.000000     	sense
7.000000     	its
7.000000     	detected
7.000000     	wouldn
7.000000     	house
7.000000     	thread
7.000000     	done
7.000000     	officers
7.000000     	ko
7.000000     	odor
7.000000     	ppl
7.000000     	long
7.000000     	un
7.000000     	nice
7.000000     	high
7.000000     	something
7.000000     	put
7.000000     	conversation
7.000000     	culture
7.000000     	probably
7.000000     	keynote
7.000000     	climate
7.000000     	thought
7.000000     	become
7.000000     	home
7.000000     	problem
7.000000     	book
7.000000     	friends
6.000000     	under
6.000000     	type
6.000000     	turn
6.000000     	break
6.000000     	created
6.000000     	already
6.000000     	john
6.000000     	dr
6.000000     	omg
6.000000     	asked
6.000000     	expected
6.000000     	save
6.000000     	voice
6.000000     	facts
6.000000     	sure
6.000000     	true
6.000000     	felt
6.000000     	yall
6.000000     	claim
6.000000     	sundance
6.000000     	course
6.000000     	non
6.000000     	girl
6.000000     	british
6.000000     	question
6.000000     	15
6.000000     	america
6.000000     	nlp
6.000000     	comes
6.000000     	somebody
6.000000     	bowl
6.000000     	harris
6.000000     	4
6.000000     	racist
6.000000     	chinese
6.000000     	talks
6.000000     	design
6.000000     	family
6.000000     	africa
6.000000     	nina
6.000000     	history
6.000000     	might
6.000000     	yo
6.000000     	members
6.000000     	producers
6.000000     	kind
6.000000     	nothing
6.000000     	find
6.000000     	common
6.000000     	set
6.000000     	art
6.000000     	wow
6.000000     	fans
6.000000     	political
6.000000     	fun
6.000000     	rules
6.000000     	used
6.000000     	listening
6.000000     	either
6.000000     	bc
6.000000     	wanna
6.000000     	called
6.000000     	women
6.000000     	dad
6.000000     	truth
6.000000     	doing
6.000000     	jacobson
6.000000     	exclusive
6.000000     	h
6.000000     	bts
6.000000     	national
6.000000     	brunch
6.000000     	government
6.000000     	made
6.000000     	wish
5.000000     	told
5.000000     	law
5.000000     	personal
5.000000     	went
5.000000     	struggle
5.000000     	kim
5.000000     	tom
5.000000     	seen
5.000000     	seem
5.000000     	swaminathan
5.000000     	sad
5.000000     	support
5.000000     	call
5.000000     	liberal
5.000000     	picture
5.000000     	ma
5.000000     	cool
5.000000     	patriots
5.000000     	heard
5.000000     	sunday
5.000000     	aoc
5.000000     	mad
5.000000     	tweets
5.000000     	looking
5.000000     	shows
5.000000     	care
5.000000     	americans
5.000000     	friend
5.000000     	gives
5.000000     	proud
5.000000     	enough
5.000000     	between
5.000000     	reading
5.000000     	senator
5.000000     	case
5.000000     	around
5.000000     	gonna
5.000000     	japanese
5.000000     	communication
5.000000     	literal
5.000000     	hard
5.000000     	af
5.000000     	follow
5.000000     	tv
5.000000     	song
5.000000     	past
5.000000     	thenkatchi
5.000000     	via
5.000000     	pay
5.000000     	research
5.000000     	reason
5.000000     	imagine
5.000000     	kamala
5.000000     	dont
5.000000     	story
5.000000     	least
5.000000     	para
5.000000     	king
5.000000     	sometimes
5.000000     	dumb
5.000000     	won
5.000000     	labour
5.000000     	rally
5.000000     	young
5.000000     	later
5.000000     	meet
5.000000     	control
5.000000     	instead
5.000000     	drop
5.000000     	linguistics
5.000000     	lt
5.000000     	university
5.000000     	books
5.000000     	grow
5.000000     	fact
5.000000     	democrats
5.000000     	trying
5.000000     	hope
5.000000     	likely
5.000000     	exam
5.000000     	gets
5.000000     	height
5.000000     	footage
5.000000     	getting
5.000000     	else
5.000000     	write
4.000000     	teaching
4.000000     	sorry
4.000000     	leaders
4.000000     	officially
4.000000     	100
4.000000     	campaign
4.000000     	preview
4.000000     	tagalog
4.000000     	amazing
4.000000     	third
4.000000     	ak_khannn
4.000000     	grammar
4.000000     	tried
4.000000     	tomorrow
4.000000     	barrier
4.000000     	wanted
4.000000     	ok
4.000000     	isn
4.000000     	enjoy
4.000000     	wasn
4.000000     	matter
4.000000     	classes
4.000000     	feeling
4.000000     	guidance
4.000000     	countries
4.000000     	thanks
4.000000     	fail
4.000000     	artificial
4.000000     	conference
4.000000     	basic
4.000000     	idol
4.000000     	teachers
4.000000     	k
4.000000     	cant
4.000000     	id
4.000000     	pick
4.000000     	tho
4.000000     	greatest
4.000000     	mother
4.000000     	sentence
4.000000     	alexandria
4.000000     	board
4.000000     	easy
4.000000     	hat
4.000000     	fox
4.000000     	comments
4.000000     	night
4.000000     	citizens
4.000000     	son
4.000000     	fight
4.000000     	war
4.000000     	happy
4.000000     	head
4.000000     	interested
4.000000     	together
4.000000     	coach
4.000000     	global
4.000000     	understanding
4.000000     	water
4.000000     	langu
4.000000     	information
4.000000     	ocasio
4.000000     	working
4.000000     	making
4.000000     	may
4.000000     	natural
4.000000     	st
4.000000     	se
4.000000     	indeed
4.000000     	cuts
4.000000     	interesting
4.000000     	platform
4.000000     	half
4.000000     	nick
4.000000     	training
4.000000     	translate
4.000000     	19
4.000000     	saw
4.000000     	online
4.000000     	woodrow
4.000000     	cortez
4.000000     	expression
4.000000     	media
4.000000     	congress
4.000000     	kings
4.000000     	primary
4.000000     	stand
4.000000     	lol
4.000000     	lot
4.000000     	agree
4.000000     	certain
4.000000     	al
4.000000     	te
4.000000     	sound
4.000000     	woman
4.000000     	difference
4.000000     	social
4.000000     	eye
4.000000     	0
4.000000     	6
4.000000     	knows
4.000000     	through
4.000000     	committee
4.000000     	subtitles
4.000000     	short
4.000000     	democrat
4.000000     	mr
4.000000     	translation
4.000000     	feels
4.000000     	during
4.000000     	cry
4.000000     	wrote
4.000000     	due
4.000000     	damn
4.000000     	pm
4.000000     	while
4.000000     	ready
4.000000     	development
4.000000     	questions
4.000000     	march
4.000000     	game
4.000000     	sounds
4.000000     	politicians
4.000000     	lang
4.000000     	youtube
4.000000     	bulletin
4.000000     	international
4.000000     	send
4.000000     	continues
4.000000     	heart
4.000000     	app
4.000000     	names
4.000000     	parliament
4.000000     	policing
4.000000     	blessings
4.000000     	profile
4.000000     	le
4.000000     	front
4.000000     	g
4.000000     	bitch
4.000000     	exactly
4.000000     	border
4.000000     	mic
4.000000     	face
4.000000     	based
4.000000     	hiring
4.000000     	maga
4.000000     	ios
4.000000     	david
4.000000     	joke
4.000000     	laugh
4.000000     	respect
4.000000     	almost
4.000000     	party
4.000000     	android
4.000000     	upon
4.000000     	latest
4.000000     	field
4.000000     	taking
4.000000     	italian
4.000000     	church
4.000000     	piece
4.000000     	star
3.000000     	four
3.000000     	writing
3.000000     	changed
3.000000     	army
3.000000     	biased
3.000000     	recommend
3.000000     	evening
3.000000     	berlin
3.000000     	itself
3.000000     	example
3.000000     	end
3.000000     	dialect
3.000000     	rise
3.000000     	greek
3.000000     	kickoff
3.000000     	safe
3.000000     	schools
3.000000     	yourself
3.000000     	solution
3.000000     	impossible
3.000000     	content
3.000000     	coding
3.000000     	encouraging
3.000000     	restrict
3.000000     	mind
3.000000     	responsible
3.000000     	nobody
3.000000     	observation
3.000000     	professor
3.000000     	voting
3.000000     	da
3.000000     	despite
3.000000     	testing
3.000000     	analytics
3.000000     	wi
3.000000     	improve
3.000000     	adventures
3.000000     	cuz
3.000000     	trust
3.000000     	union
3.000000     	interest
3.000000     	republicans
3.000000     	child
3.000000     	air
3.000000     	ugly
3.000000     	seven
3.000000     	thoughts
3.000000     	quotes
3.000000     	identify
3.000000     	yet
3.000000     	crowd
3.000000     	sotu
3.000000     	post
3.000000     	match
3.000000     	form
3.000000     	becoming
3.000000     	exist
3.000000     	annoying
3.000000     	blatantly
3.000000     	ni
3.000000     	test
3.000000     	kenyan
3.000000     	applications
3.000000     	professional
3.000000     	everything
3.000000     	environment
3.000000     	oy
3.000000     	leave
3.000000     	filled
3.000000     	1st
3.000000     	visual
3.000000     	effort
3.000000     	soul
3.000000     	figure
3.000000     	allowed
3.000000     	fascism
3.000000     	date
3.000000     	cute
3.000000     	instantly
3.000000     	announced
3.000000     	challenges
3.000000     	es
3.000000     	lab
3.000000     	spoken
3.000000     	faculty
3.000000     	engineer
3.000000     	hillary
3.000000     	iyalumeza
3.000000     	published
3.000000     	deniers
3.000000     	begin
3.000000     	knew
3.000000     	cannot
3.000000     	stupid
3.000000     	roger
3.000000     	ability
3.000000     	parent
3.000000     	20
3.000000     	ja
3.000000     	capable
3.000000     	wants
3.000000     	dangerous
3.000000     	myself
3.000000     	trick
3.000000     	diverse
3.000000     	expertise
3.000000     	worry
3.000000     	events
3.000000     	model
3.000000     	resolution
3.000000     	violent
3.000000     	death
3.000000     	except
3.000000     	blog
3.000000     	setting
3.000000     	facing
3.000000     	thinks
3.000000     	reasons
3.000000     	racism
3.000000     	stone
3.000000     	favorite
3.000000     	los
3.000000     	money
3.000000     	deep
3.000000     	ay
3.000000     	mass
3.000000     	starting
3.000000     	consider
3.000000     	children
3.000000     	tu
3.000000     	ti
3.000000     	worse
3.000000     	translations
3.000000     	mps
3.000000     	learned
3.000000     	proper
3.000000     	amount
3.000000     	error
3.000000     	rafa
3.000000     	share
3.000000     	states
3.000000     	sacred
3.000000     	fr
3.000000     	fb
3.000000     	dream
3.000000     	playing
3.000000     	signs
3.000000     	developer
3.000000     	oxford
3.000000     	everytime
3.000000     	weight
3.000000     	idea
3.000000     	beyond
3.000000     	event
3.000000     	mp
3.000000     	guess
3.000000     	asf
3.000000     	mama
3.000000     	park
3.000000     	believe
3.000000     	dans
3.000000     	takes
3.000000     	crazy
3.000000     	dude
3.000000     	commentary
3.000000     	hello
3.000000     	play
3.000000     	multilingual
3.000000     	accepting
3.000000     	ka
3.000000     	ke
3.000000     	ki
3.000000     	giant
3.000000     	pretty
3.000000     	gloves
3.000000     	jimin
3.000000     	chambers
3.000000     	retweet
3.000000     	attention
3.000000     	both
3.000000     	explore
3.000000     	seems
3.000000     	gay
3.000000     	gas
3.000000     	guide
3.000000     	namorando
3.000000     	cut
3.000000     	emergency
3.000000     	lincoln
3.000000     	bit
3.000000     	often
3.000000     	fake
3.000000     	lmaoooo
3.000000     	article
3.000000     	anything
3.000000     	idk
3.000000     	seeing
3.000000     	apparently
3.000000     	link
3.000000     	warning
3.000000     	favourite
3.000000     	prepared
3.000000     	populism
3.000000     	universities
3.000000     	delivering
3.000000     	others
3.000000     	private
3.000000     	becomes
3.000000     	sis
3.000000     	united
3.000000     	act
3.000000     	honestly
3.000000     	allow
3.000000     	2019
3.000000     	dictionary
3.000000     	attending
3.000000     	completely
3.000000     	scary
3.000000     	south
3.000000     	powerful
3.000000     	decides
3.000000     	noticed
3.000000     	lil
3.000000     	drunk
3.000000     	fluent
3.000000     	korean
3.000000     	lecturer
3.000000     	movie
3.000000     	wins
3.000000     	debate
3.000000     	staff
3.000000     	knowledge
3.000000     	calling
3.000000     	knowing
3.000000     	humans
3.000000     	immigrant
3.000000     	progress
3.000000     	isok
3.000000     	javascript
3.000000     	opening
3.000000     	figured
3.000000     	rams
3.000000     	comment
3.000000     	winning
3.000000     	lies
3.000000     	hindi
3.000000     	describe
3.000000     	vs
3.000000     	politics
3.000000     	players
3.000000     	swift
3.000000     	student
3.000000     	diversify
3.000000     	realize
3.000000     	press
3.000000     	audible
3.000000     	library
3.000000     	platforms
3.000000     	tongue
3.000000     	washington
3.000000     	accused
3.000000     	legends
3.000000     	yrs
3.000000     	ho
3.000000     	j
3.000000     	limit
3.000000     	hand
3.000000     	minutes
3.000000     	pie
3.000000     	education
3.000000     	sharia
3.000000     	class
3.000000     	stay
3.000000     	kinda
2.000000     	limited
2.000000     	plenary
2.000000     	sleep
2.000000     	whose
2.000000     	votes
2.000000     	167
2.000000     	hermann
2.000000     	rescue
2.000000     	yuta
2.000000     	confederate
2.000000     	ala
2.000000     	nigerians
2.000000     	math
2.000000     	direct
2.000000     	bluh
2.000000     	liberated
2.000000     	discrimination
2.000000     	join
2.000000     	reported
2.000000     	protection
2.000000     	highly
2.000000     	bro
2.000000     	opportunities
2.000000     	movement
2.000000     	total
2.000000     	indians
2.000000     	dialects
2.000000     	supporters
2.000000     	bu
2.000000     	seja
2.000000     	holy
2.000000     	oscar
2.000000     	shirt
2.000000     	lord
2.000000     	rights
2.000000     	experts
2.000000     	il
2.000000     	laughs
2.000000     	absolute
2.000000     	department
2.000000     	hindostan
2.000000     	description
2.000000     	mess
2.000000     	hence
2.000000     	algorithms
2.000000     	japan
2.000000     	wales
2.000000     	drops
2.000000     	dem
2.000000     	educating
2.000000     	basics
2.000000     	isel
2.000000     	series
2.000000     	saturday
2.000000     	taleb
2.000000     	venezuela
2.000000     	gop
2.000000     	patterns
2.000000     	starts
2.000000     	correctness
2.000000     	days
2.000000     	moving
2.000000     	hearing
2.000000     	service
2.000000     	girls
2.000000     	rates
2.000000     	helen
2.000000     	translating
2.000000     	anxiety
2.000000     	target
2.000000     	rate
2.000000     	project
2.000000     	acquisition
2.000000     	donkey
2.000000     	forced
2.000000     	realm
2.000000     	fitting
2.000000     	doors
2.000000     	transnational
2.000000     	object
2.000000     	savvy
2.000000     	germany
2.000000     	lindos
2.000000     	missed
2.000000     	definitely
2.000000     	sum
2.000000     	came
2.000000     	stepping
2.000000     	earth
2.000000     	lessons
2.000000     	speeches
2.000000     	rich
2.000000     	wearing
2.000000     	colorful
2.000000     	dc
2.000000     	brogressive
2.000000     	hall
2.000000     	17
2.000000     	twice
2.000000     	bac
2.000000     	respond
2.000000     	deemed
2.000000     	result
2.000000     	disturbing
2.000000     	subject
2.000000     	mangoes
2.000000     	sail
2.000000     	discovers
2.000000     	nature
2.000000     	boss
2.000000     	boso
2.000000     	wtf
2.000000     	5x
2.000000     	uni
2.000000     	pre
2.000000     	character
2.000000     	diff
2.000000     	ruin
2.000000     	three
2.000000     	families
2.000000     	search
2.000000     	169
2.000000     	mexico
2.000000     	shame
2.000000     	january
2.000000     	couple
2.000000     	protected
2.000000     	kid
2.000000     	navar
2.000000     	min
2.000000     	capo
2.000000     	camps
2.000000     	anglo
2.000000     	passive
2.000000     	shout
2.000000     	religion
2.000000     	advances
2.000000     	destroy
2.000000     	gift
2.000000     	texts
2.000000     	overrated
2.000000     	towards
2.000000     	deaf
2.000000     	dead
2.000000     	dear
2.000000     	ich
2.000000     	phenomenal
2.000000     	creative
2.000000     	uma
2.000000     	wagara
2.000000     	boycotts
2.000000     	v
2.000000     	presence
2.000000     	tribune
2.000000     	deadass
2.000000     	rely
2.000000     	constantly
2.000000     	happen
2.000000     	inside
2.000000     	simplifying
2.000000     	revitalize
2.000000     	prayer
2.000000     	na
2.000000     	whereas
2.000000     	reality
2.000000     	scored
2.000000     	weekend
2.000000     	younger
2.000000     	leads
2.000000     	certainly
2.000000     	disorders
2.000000     	disgusting
2.000000     	duolingo
2.000000     	brown
2.000000     	pays
2.000000     	trouble
2.000000     	buhari
2.000000     	spaces
2.000000     	guy
2.000000     	regret
2.000000     	pls
2.000000     	phonographs
2.000000     	goes
2.000000     	shared
2.000000     	supporting
2.000000     	inauguration
2.000000     	muslim
2.000000     	groups
2.000000     	wait
2.000000     	lyceum
2.000000     	tears
2.000000     	experience
2.000000     	yelling
2.000000     	royal
2.000000     	growing
2.000000     	classrooms
2.000000     	topic
2.000000     	simulation
2.000000     	steve
2.000000     	pure
2.000000     	snl
2.000000     	truly
2.000000     	whenever
2.000000     	si
2.000000     	sh
2.000000     	typical
2.000000     	hugo
2.000000     	food
2.000000     	mais
2.000000     	texas
2.000000     	interview
2.000000     	kkk
2.000000     	james
2.000000     	denmark
2.000000     	seriously
2.000000     	grandma
2.000000     	couldn
2.000000     	vote
2.000000     	corporations
2.000000     	open
2.000000     	typing
2.000000     	hug
2.000000     	season
2.000000     	copy
2.000000     	10
2.000000     	18
2.000000     	cards
2.000000     	turned
2.000000     	voices
2.000000     	sakiwaki15
2.000000     	201
2.000000     	remarks
2.000000     	pages
2.000000     	forever
2.000000     	especially
2.000000     	senior
2.000000     	slope
2.000000     	show
2.000000     	ca
2.000000     	inequality
2.000000     	ground
2.000000     	resource
2.000000     	artist
2.000000     	morning
2.000000     	jokes
2.000000     	honesty
2.000000     	player
2.000000     	replies
2.000000     	elected
2.000000     	um
2.000000     	ways
2.000000     	ain
2.000000     	across
2.000000     	blame
2.000000     	mob
2.000000     	fix
2.000000     	period
2.000000     	60
2.000000     	anti
2.000000     	arts
2.000000     	linguistic
2.000000     	educated
2.000000     	wake
2.000000     	minister
2.000000     	asks
2.000000     	developing
2.000000     	slippery
2.000000     	bias
2.000000     	everyday
2.000000     	par
2.000000     	author
2.000000     	regime
2.000000     	running
2.000000     	changing
2.000000     	followers
2.000000     	actor
2.000000     	touch
2.000000     	doctoral
2.000000     	role
2.000000     	traffic
2.000000     	preference
2.000000     	color
2.000000     	revitalizes
2.000000     	laughing
2.000000     	verbal
2.000000     	madrid
2.000000     	bigger
2.000000     	viral
2.000000     	willie
2.000000     	seconds
2.000000     	communicate
2.000000     	afrikaans
2.000000     	enemies
2.000000     	side
2.000000     	hindu
2.000000     	ou
2.000000     	lmfaooo
2.000000     	lmaooo
2.000000     	land
2.000000     	ended
2.000000     	podcast
2.000000     	accents
2.000000     	general
2.000000     	ar
2.000000     	au
2.000000     	watched
2.000000     	graduate
2.000000     	trash
2.000000     	poor
2.000000     	rt
2.000000     	hey
2.000000     	collaborative
2.000000     	symbol
2.000000     	teeth
2.000000     	pelosi
2.000000     	finals
2.000000     	treason
2.000000     	bennet
2.000000     	polarity
2.000000     	ty
2.000000     	fan
2.000000     	welcoming
2.000000     	ten
2.000000     	ted
2.000000     	tee
2.000000     	pass
2.000000     	tes
2.000000     	richard
2.000000     	sun
2.000000     	section
2.000000     	waray
2.000000     	scientists
2.000000     	hahaha
2.000000     	hours
2.000000     	propertyguru
2.000000     	strong
2.000000     	table
2.000000     	bible
2.000000     	turkish
2.000000     	brutal
2.000000     	score
2.000000     	twi
2.000000     	automate
2.000000     	tryna
2.000000     	excuse
2.000000     	flag
2.000000     	town
2.000000     	sucks
2.000000     	offended
2.000000     	mall
2.000000     	del
2.000000     	minimum
2.000000     	conspiracy
2.000000     	huge
2.000000     	goat
2.000000     	revolutionizing
2.000000     	fo
2.000000     	tweeting
2.000000     	responsibility
2.000000     	telephones
2.000000     	pleasure
2.000000     	mexican
2.000000     	paper
2.000000     	27
2.000000     	individuals
2.000000     	governments
2.000000     	return
2.000000     	yt
2.000000     	easily
2.000000     	level
2.000000     	habits
2.000000     	stopped
2.000000     	osaka
2.000000     	expect
2.000000     	operation
2.000000     	issue
2.000000     	drink
2.000000     	disagree
2.000000     	computers
2.000000     	threat
2.000000     	major
2.000000     	valentine
2.000000     	miss
2.000000     	tata
2.000000     	qb
2.000000     	jeg
2.000000     	passed
2.000000     	nigeria
2.000000     	behind
2.000000     	doctors
2.000000     	obama
2.000000     	tbh
2.000000     	colour
2.000000     	sentences
2.000000     	lie
2.000000     	depending
2.000000     	lit
2.000000     	parianas
2.000000     	useless
2.000000     	added
2.000000     	audio
2.000000     	2nd
2.000000     	filmed
2.000000     	particularly
2.000000     	stfu
2.000000     	naomi
2.000000     	quem
2.000000     	indian
2.000000     	banned
2.000000     	distraction
2.000000     	geli
2.000000     	intelligence
2.000000     	learnt
2.000000     	expert
2.000000     	nailed
2.000000     	currently
2.000000     	available
2.000000     	xenforo
2.000000     	leo
2.000000     	feku
2.000000     	simple
2.000000     	community
2.000000     	scottish
2.000000     	create
2.000000     	ireland
2.000000     	meeting
2.000000     	po
2.000000     	fire
2.000000     	mine
2.000000     	governor
2.000000     	kodak
2.000000     	smart
2.000000     	amo
2.000000     	anymore
2.000000     	wherein
2.000000     	yesterday
2.000000     	recent
2.000000     	older
2.000000     	urgency
2.000000     	spent
2.000000     	obviously
2.000000     	wage
2.000000     	queen
2.000000     	excited
2.000000     	build
2.000000     	bio
2.000000     	laughed
2.000000     	cuteness
2.000000     	absolutely
2.000000     	ba
2.000000     	odoi
2.000000     	bw
2.000000     	graduation
2.000000     	page
2.000000     	economic
2.000000     	mouth
2.000000     	silence
2.000000     	colorado
2.000000     	services
2.000000     	camera
2.000000     	bored
2.000000     	himself
2.000000     	understands
2.000000     	russian
2.000000     	episode
2.000000     	ur
2.000000     	uh
2.000000     	played
2.000000     	sentimen
2.000000     	influence
2.000000     	chat
2.000000     	coded
2.000000     	income
2.000000     	mock
2.000000     	users
2.000000     	helping
2.000000     	meaning
2.000000     	willian
2.000000     	je
2.000000     	stones
2.000000     	gr
2.000000     	advisory
2.000000     	enjoyable
2.000000     	eu
2.000000     	graves
2.000000     	maryland
2.000000     	mainstream
2.000000     	outside
2.000000     	slogan
2.000000     	entire
2.000000     	magic
2.000000     	gender
2.000000     	michael
2.000000     	race
2.000000     	bizarre
2.000000     	trilingual
2.000000     	giving
2.000000     	waiting
2.000000     	focuses
2.000000     	chose
2.000000     	following
2.000000     	engage
2.000000     	opinion
2.000000     	apply
2.000000     	usf
2.000000     	hudson
2.000000     	few
2.000000     	doubt
2.000000     	themselves
2.000000     	carrying
2.000000     	practicing
2.000000     	lmfaoooooooo
2.000000     	publications
2.000000     	didnt
2.000000     	tax
2.000000     	sought
2.000000     	dominant
2.000000     	machiparu
2.000000     	protect
2.000000     	bilingual
2.000000     	intervie
2.000000     	babekendall
2.000000     	abuse
2.000000     	healthcare
2.000000     	lined
2.000000     	interpreter
2.000000     	ponder
2.000000     	runs
2.000000     	hands
2.000000     	underdog
2.000000     	accounts
2.000000     	chung
2.000000     	special
2.000000     	cause
2.000000     	red
2.000000     	philosophy
2.000000     	activity
2.000000     	sitting
2.000000     	princess
2.000000     	gatherings
2.000000     	explain
2.000000     	yurimawas
2.000000     	fair
2.000000     	gutzmann
2.000000     	arkada
2.000000     	hem
2.000000     	comfortable
2.000000     	afraid
2.000000     	jail
2.000000     	nancy
2.000000     	pausing
2.000000     	useful
2.000000     	amerithaikong
2.000000     	brother
2.000000     	weekly
2.000000     	fear
2.000000     	inspiring
2.000000     	degrading
2.000000     	jak
2.000000     	seek
2.000000     	experimenting
2.000000     	familiar
2.000000     	rc2
2.000000     	areas
2.000000     	whether
2.000000     	gibson
2.000000     	ogre
2.000000     	lazy
2.000000     	edition
2.000000     	closer
2.000000     	ken
2.000000     	importance
2.000000     	joe
2.000000     	legit
